Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,RSI_Oversold,RSI_Overbought,MACD,MACD_Signal,MACD_Histogram,MACD_Bullish_Crossover,MACD_Bearish_Crossover,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Price_to_BB_Middle,MA_5,MA_10,MA_20,MA_50,MA_200,Price_Change,Price_Change_5d,Price_Change_10d,Volatility_10d,Volatility_20d,Volume_MA_20,Volume_Ratio,High_Low_Ratio,Close_to_High,Close_to_Low,Support_20d,Resistance_20d,Price_vs_Support,Price_vs_Resistance,Trend_5d,Trend_20d
2015-01-02 00:00:00-05:00,20.157157619171276,20.25167678890953,19.920859694825634,20.168500900268555,6459200,0.0,0.0,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,1.0166065671437778,0.995892888795928,1.0124312509217284,,,,,0,0
2015-01-05 00:00:00-05:00,20.14771501429426,20.1836313331237,19.884951727640612,19.95489501953125,8153600,0.0,0.0,,0,0,-0.004792439631923884,-0.0026624664621799354,-0.0021299731697439483,0,1,,,,,,,,,,,,-0.010591063847212423,,,,,,,1.0150203837340934,0.9886672368407232,1.0035173981233967,,,,,0,0
2015-01-06 00:00:00-05:00,20.02294382112104,20.399131216156594,19.99269843186469,20.03239631652832,10623200,0.0,0.0,,0,0,-0.003703208744806119,-0.0030890001845677154,-0.0006142085602384036,0,0,,,,,,,,,,,,0.003883823839775369,,,,,,,1.0203290609157654,0.9820220334021965,1.0019856191398535,,,,,0,0
2015-01-07 00:00:00-05:00,20.33863879368908,20.4085835141236,20.051301088110403,20.21576499938965,7292000,0.0,0.0,,0,0,0.0035034075131861186,-0.0008557997449492083,0.004359207258135327,1,0,,,,,,,,,,,,0.009153606985602414,,,,,,,1.0178184160939585,0.9905520873312686,1.0082021565860764,,,,,0,0
2015-01-08 00:00:00-05:00,20.39156835044309,20.459622275216148,20.28570588843599,20.33863639831543,7602000,0.0,0.0,,0,0,0.01223495518925688,0.00303840388850096,0.00919655130075592,0,0,,,,,,,20.14203872680664,,,,,0.006077998974042931,,,,,,,1.008573346559229,0.994086602613027,1.0026092515671152,,,,,1,0
2015-01-09 00:00:00-05:00,20.36510254395537,20.419922397525653,20.1080102667196,20.15904998779297,6123200,0.0,0.0,,0,0,0.009574602933405174,0.004810077235306898,0.004764525698098276,0,0,,,,,,,20.140148544311522,,,,,-0.008829815677187436,-0.00046859766733875485,,,,,,1.0155118346703003,0.9872246130688384,1.0025382780492134,,,,,1,0
2015-01-12 00:00:00-05:00,20.132585713774418,20.293268034307943,19.970012605776287,20.10801124572754,5828000,0.0,0.0,,0,0,0.005391432889762626,0.004957202842292058,0.00043423004747056813,0,0,,,,,,,20.17077178955078,,,,,-0.002531802941921124,0.007673116097399735,,,,,,1.0161870417867516,0.9908710224362479,1.0069102930817047,,,,,-1,0
2015-01-13 00:00:00-05:00,20.281927635739244,20.50310219062791,20.07398570954695,20.187408447265625,6757200,0.0,0.0,,0,0,0.006275917584851243,0.0052741147933652605,0.0010018027914859822,0,0,,,,,,,20.201774215698244,,,,,0.003948535763573124,0.007738072284912079,,,,,,1.0213767453703466,0.9846026352291903,1.0056502350534569,,,,,-1,0
2015-01-14 00:00:00-05:00,19.99837087499401,20.340529889516514,19.943549570403658,20.31217384338379,7327600,0.0,0.0,,0,0,0.012982981293173879,0.007054901198704966,0.005928080094468912,0,0,,,,,,,20.22105598449707,,,,,0.006180357248137147,0.004768993109934394,,,,,,1.019905198806835,0.9986059337545902,1.0184833833956606,,,,,1,0
2015-01-15 00:00:00-05:00,20.327297135723533,20.38400922764145,20.060753765105506,20.234668731689453,17293200,0.0,0.0,,0,0,0.013559667233945305,0.008512346391748943,0.005047320842196362,0,0,,,,,,,20.200262451171874,20.171150588989256,,,,-0.0038156975364594947,-0.005111830733873002,,,,,,1.0161138243518162,0.99267364460621,1.0086694133540715,,,,,1,0
