headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
"Procter &amp; Gamble (PG) Q1 Earnings &amp; Sales Beat, Stock Up",10/27/2020,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,Procter,4.3
"P&G (PG) Beats on Q4 Earnings, Stock Falls on Revenue Miss",08/03/2018,https://web.archive.org/web/20180803145025/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180803145025/https://www.zacks.com/stock/quote/PG,P&G,4.3
Chipotle Shares Higher Following CLSA Upgrade To Outperform,07/19/2016,https://web.archive.org/web/20160719214534/http://www.benzinga.com:80/news,['PG'],,Benzinga,https://web.archive.org/web/20160719214534/http://www.benzinga.com:80/news,PG,4.3
"Dow 30 Stock Roundup: BA, INTC, MSFT, KO, V, PG Earnings Impress, 3M Disappoints",04/28/2019,https://web.archive.org/web/20190428202949/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20190428202949/https://finance.yahoo.com/quote/PG/,PG,4.3
Cheesecake Factory Shares Upgraded to Buy After `Exaggerated Selloff',04/01/2020,https://web.archive.org/web/20200401045737/https://www.thestreet.com/investing,['PG'],,The Street,https://web.archive.org/web/20200401045737/https://www.thestreet.com/investing,PG,4.3
"Dow 30 Stock Roundup: UTX, TRV, PG, JNJ Earnings Impress, IBM Revenues Decline Y/Y",02/01/2019,https://web.archive.org/web/20190201080434/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20190201080434/https://www.zacks.com/stock/quote/PG,PG,4.3
"Procter & Gamble (PG) Q2 Earnings Top, Guidance Revised",01/28/2018,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,Procter,4.3
"Pre-Market Earnings Report for January 20, 2017 :  GE, PG, SLB, SYF, STI, CFG, RF, COL, KSU, ABCB",01/26/2017,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,PG,4.3
Mid-Day Market Update: Luxoft Jumps On Acquisition News; PG&E Shares Tumble,01/07/2019,https://web.archive.org/web/20190107223437/https://www.benzinga.com/markets,['PG'],,Benzinga,https://web.archive.org/web/20190107223437/https://www.benzinga.com/markets,PG,4.3
PG&E stock plummets after report it's eyeing bankruptcy filing,01/05/2019,https:///web/20190105034128/https://www.marketwatch.com/story/pge-stock-plummets-after-report-its-eyeing-bankruptcy-filing-2019-01-04?link=MW_latest_news,['PG'],,MarketWatch,https://web.archive.org/web/20190105034128/https://www.marketwatch.com/economy-politics,PG,4.3
L Brands Rising After Analyst Upgrade of Victoria's Secret Parent,01/04/2020,https://web.archive.org/web/20200104053004/https://www.thestreet.com/investing,['PG'],,The Street,https://web.archive.org/web/20200104053004/https://www.thestreet.com/investing,PG,4.3
Why Is P&amp;G (PG) Down 2.5% Since Last Earnings Report?,12/06/2020,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,['PG'],,MarketWatch,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,PG,3.8
"The Zacks Analyst Blog Highlights: Dollar General, MarketAxess, Procter & Gamble, Chipotle Mexican and Advanced Micro",11/02/2019,https://web.archive.org/web/20191102105100/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20191102105100/https://finance.yahoo.com/quote/PG/,Procter,3.8
"Procter & Gamble shares up after earnings beat, guidance raised",10/27/2020,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
Procter &amp; Gamble (PG) Q1 Earnings and Revenues Surpass Estimates,10/27/2020,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
"Procter & Gamble Co. :PG-US: Earnings Analysis: Q1, 2018 By the Numbers : October 24, 2017",10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,Procter,3.8
Why Procter & Gamble Stock Fell after Its 1Q18 Earnings,10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,Procter,3.8
P&G stock dips after Q1 earnings report,10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,P&G,3.8
Edited Transcript of PG earnings conference call or presentation 20-Oct-17 12:30pm GMT,10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,PG,3.8
Procter & Gamble Co. Earnings Show Hints of a Market Share Rebound,10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,Procter,3.8
Procter & Gamble (PG) Beats Q1 Earnings & Revenue Estimates,10/22/2017,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,Procter,3.8
Procter & Gamble (PG) Tops Q1 Earnings & Revenues,10/22/2017,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,Procter,3.8
Will Sales Weakness Hit Procter & Gamble (PG) Q1 Earnings?,10/22/2017,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,Procter,3.8
Should You Buy The Procter & Gamble (PG) Ahead of Earnings?,10/22/2017,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20171022054245/https://www.zacks.com/stock/quote/PG,Procter,3.8
"PPG Industries (PPG) Beats Q3 Earnings, Revenue Estimates",10/20/2018,https://web.archive.org/web/20181020011628/https://finance.yahoo.com/news/,['PG'],,Yahoo Finance,https://web.archive.org/web/20181020011628/https://finance.yahoo.com/news/,PG,3.8
Procter & Gamble Stock Soared on Strong Earnings,10/20/2018,https://web.archive.org/web/20181020011628/https://finance.yahoo.com/news/,['PG'],,Yahoo Finance,https://web.archive.org/web/20181020011628/https://finance.yahoo.com/news/,Procter,3.8
P&G (PG) Up 2.9% Since Last Earnings Report: Can It Continue?,08/30/2019,https://web.archive.org/web/20190830003611/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20190830003611/https://www.zacks.com/stock/quote/PG,P&G,3.8
"Procter & Gamble stock surges after adjusted profit, revenue rise above expectations",08/10/2019,https://web.archive.org/web/20190810124958/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20190810124958/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
Procter And Gamble (PG) Earnings Report: Q2 2015 Conference Call Transcript,08/01/2015,https://web.archive.org/web/20150801033152/http://www.thestreet.com/story/13239129/1/procter-and-gamble-pg-earnings-report-q2-2015-conference-call-transcript.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['PG'],,MarketWatch,https://web.archive.org/web/20150801033152/http://www.marketwatch.com/investing/stock/pg,Procter,3.8
P&G Declares Quarterly Dividend,08/01/2015,http:///web/20150801033152/http://www.marketwatch.com/story/pg-declares-quarterly-dividend-2015-07-14,['PG'],,MarketWatch,https://web.archive.org/web/20150801033152/http://www.marketwatch.com/investing/stock/pg,P&G,3.8
Procter & Gamble (PG) Earnings Expected to Grow: Should You Buy?,07/26/2019,https://web.archive.org/web/20190726181356/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20190726181356/https://finance.yahoo.com/quote/PG/,Procter,3.8
Why P&G (PG) Could Beat Earnings Estimates Again,07/04/2019,https://web.archive.org/web/20190704010040/https://finance.yahoo.com/quote/pg/news,['PG'],,Yahoo Finance,https://web.archive.org/web/20190704010040/https://finance.yahoo.com/quote/pg/news,P&G,3.8
Lockheed Martin (LMT) Secures Navy Deal to Upgrade F-35 Jets,06/01/2018,https://web.archive.org/web/20180601035344/https://finance.yahoo.com/news/,['PG'],,Yahoo Finance,https://web.archive.org/web/20180601035344/https://finance.yahoo.com/news/,PG,3.8
Why Is P&G (PG) Up 2.9% Since Last Earnings Report?,05/30/2019,https://web.archive.org/web/20190530014015/https://www.zacks.com/stock/quote/pg,['PG'],,Zacks,https://web.archive.org/web/20190530014015/https://www.zacks.com/stock/quote/pg,P&G,3.8
P&G (PG) Down 5.7% Since Last Earnings Report: Can It Rebound?,05/22/2020,https://web.archive.org/web/20200522175803/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200522175803/https://www.marketwatch.com/investing/stock/pg,P&G,3.8
Edited Transcript of PG earnings conference call or presentation 17-Apr-20 12:30pm GMT,05/11/2020,https://web.archive.org/web/20200511221751/https://finance.yahoo.com/quote/PG/news/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200511221751/https://finance.yahoo.com/quote/PG/news/,PG,3.8
"Procter & Gamble (PG) Tops Q3 Earnings Estimates, Sales Dip",05/04/2017,https://web.archive.org/web/20170504231748/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20170504231748/https://www.zacks.com/stock/quote/PG,Procter,3.8
Edited Transcript of PG earnings conference call or presentation 26-Apr-17 12:30pm GMT,04/29/2017,https://web.archive.org/web/20170429124701/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20170429124701/https://finance.yahoo.com/quote/PG/,PG,3.8
"Q1 Earnings From GE, PG, SLB And More",04/24/2018,https://web.archive.org/web/20180424062731/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180424062731/https://www.zacks.com/stock/quote/PG,PG,3.8
"Dow 30 Stock Roundup: AmEx, Goldman, IBM, JNJ, P&G, UNH Earnings Impress",04/24/2018,https://web.archive.org/web/20180424062731/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180424062731/https://www.zacks.com/stock/quote/PG,P&G,3.8
Will Procter & Gamble (PG) Surprise Q3 Earnings Estimates?,04/23/2015,https://web.archive.org/web/20150423054628/http://www.zacks.com:80/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20150423054628/http://www.zacks.com:80/stock/quote/PG,Procter,3.8
"Procter & Gamble earnings top estimates, but market share losses send stock lower",04/21/2018,https://web.archive.org/web/20180421134628/https://www.cnbc.com/earnings/,['PG'],,CNBC,https://web.archive.org/web/20180421134628/https://www.cnbc.com/earnings/,Procter,3.8
"Procter & Gamble (PG) Q3 Earnings Top Estimates, View Raised",04/19/2018,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,Procter,3.8
Procter & Gamble (PG) Q3 Earnings & Sales Beat Estimates,04/19/2018,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,Procter,3.8
Can Improved Sales Aid Procter & Gamble (PG) in Q3 Earnings?,04/19/2018,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180419221609/https://www.zacks.com/stock/quote/PG,Procter,3.8
Trading Procter & Gamble on Earnings - What the Charts Say Now,04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,Procter,3.8
"Procter & Gamble (PG) Q3 Earnings Beat Estimates, Sales Up",04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,Procter,3.8
P&G Beat Earnings Forecasts. Why Its Stock Refuses to Budge.,04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,P&G,3.8
Procter & Gamble (PG) Tops Q3 Earnings Estimates,04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,Procter,3.8
Procter & Gamble stock rises after earnings beat,04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,Procter,3.8
"Procter & Gamble Tops Q3 Earnings Forecast, Trims 2020 Sales Outlook",04/18/2020,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200418151233/https://finance.yahoo.com/quote/PG/,Procter,3.8
Factors Setting Tone for Procter & Gamble's (PG) Q3 Earnings,04/16/2020,https://web.archive.org/web/20200416082501/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200416082501/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
A Look Into Procter & Gamble's Price Over Earnings,04/05/2020,https://web.archive.org/web/20200405185418/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200405185418/https://finance.yahoo.com/quote/PG/,Procter,3.8
A Look Into Procter & Gamble`s Price Over Earnings,04/05/2020,https://web.archive.org/web/20200405201722/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20200405201722/https://www.zacks.com/stock/quote/PG,Procter,3.8
Citigroup and Wells Fargo upgraded by KBW before earnings on rising rates,04/05/2017,https://web.archive.org/web/20170405211606/http://www.cnbc.com/investing/,['PG'],,CNBC,https://web.archive.org/web/20170405211606/http://www.cnbc.com/investing/,PG,3.8
Sell Procter & Gamble Above Its Annual Price Target,04/03/2019,https://web.archive.org/web/20190403050504/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20190403050504/https://finance.yahoo.com/quote/PG/,Procter,3.8
Procter & Gamble profit buoyed by higher prices,03/04/2016,http:///web/20160304084008/http://www.marketwatch.com/story/procter-gamble-profit-buoyed-by-higher-prices-2016-01-26,['PG'],,MarketWatch,https://web.archive.org/web/20160304084008/http://www.marketwatch.com:80/investing/Stock/PG?,Procter,3.8
Why Is Procter & Gamble (PG) Down 9% Since its Last Earnings Report?,02/25/2018,https://web.archive.org/web/20180225095407/https://www.zacks.com/stock/quote/pg,['PG'],,Zacks,https://web.archive.org/web/20180225095407/https://www.zacks.com/stock/quote/pg,Procter,3.8
Petroleum Geo-Services' (PGSVY) CEO Jon Erik Reinhardsen on Q4 2015 Results - Earnings Call Transcript,02/16/2016,https://web.archive.org/web/20160216111504/http://seekingalpha.com/earnings,['PG'],,Seeking Alpha,https://web.archive.org/web/20160216111504/http://seekingalpha.com/earnings,PG,3.8
"Dow 30 Stock Roundup: P&G, MCD, JNJ Beat on Earnings; Apple, Boeing, CAT Disappoint",02/03/2016,https://web.archive.org/web/20160203082130/http://www.zacks.com:80/stock/quote/pg,['PG'],,Zacks,https://web.archive.org/web/20160203082130/http://www.zacks.com:80/stock/quote/pg,P&G,3.8
Edited Transcript of PG earnings conference call or presentation 23-Jan-20 1:30pm GMT,02/02/2020,https://web.archive.org/web/20200202054904/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200202054904/https://finance.yahoo.com/quote/PG/,PG,3.8
"JNJ, PG, TRV, KMB Post Q4 Earnings",01/28/2018,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,PG,3.8
"Big Morning for Q4 Earnings: JNJ, PG, TRV, KMB and More",01/28/2018,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,PG,3.8
Procter & Gamble (PG) Q2 Earnings & Revenues Top,01/28/2018,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20180128212732/https://www.zacks.com/stock/quote/PG,Procter,3.8
"What P&G’s Earnings Report Could Mean for Coke, Pepsi, and Other Stocks",01/26/2020,https://web.archive.org/web/20200126000058/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200126000058/https://www.marketwatch.com/investing/stock/pg,P&G,3.8
Can Strong PG Earnings Do Any Good to Soft Staples ETFs?,01/26/2017,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,PG,3.8
"Procter & Gamble (PG) Beats on Q2 Earnings, Updates View",01/26/2017,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20170126043543/https://www.thestreet.com/quote/PG.html,Procter,3.8
"Q4 Earnings Roundup: PG, CMCSA, KMB & More",01/25/2019,https://web.archive.org/web/20190125043941/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20190125043941/https://www.zacks.com/stock/quote/PG,PG,3.8
"Procter & Gamble (PG) Rises on Q2 Earnings Beat, Ups View",01/25/2019,https://web.archive.org/web/20190125043941/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20190125043941/https://www.zacks.com/stock/quote/PG,Procter,3.8
Procter & Gamble Beats Profit Forecasts as Peltz Prepares to Join Board,01/25/2018,https://web.archive.org/web/20180125153434/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20180125153434/https://www.thestreet.com/quote/PG.html,Procter,3.8
"Coronavirus Stops Stock Market Rally in Its Tracks as Comcast, P&G Report Earnings",01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,P&G,3.8
P&G's stock falls as profit beats but revenue comes up short,01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,P&G,3.8
"Procter & Gamble (PG) Beats on Q2 Earnings, Down on Sales Miss",01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
Procter & Gamble (PG) Tops Q2 Earnings Estimates,01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
"Procter & Gamble Stock Stumbles Over Revenue Miss, So-So Outlook",01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,Procter,3.8
Will Procter & Gamble (PG) Retain Earnings Beat Trend in Q2?,01/23/2019,https://web.archive.org/web/20190123001024/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20190123001024/https://www.thestreet.com/quote/PG.html,Procter,3.8
Procter & Gamble shares rise on second-quarter earnings beat,01/22/2017,http:///web/20170122080630/http://www.marketwatch.com/story/procter-gamble-shares-rise-on-second-quarter-earnings-beat-2017-01-20,['PG'],,MarketWatch,https://web.archive.org/web/20170122080630/http://www.marketwatch.com/investing/stock/pg,Procter,3.8
Procter & Gamble (PG) Reports Next Week: Wall Street Expects Earnings Growth,01/19/2020,https://web.archive.org/web/20200119061526/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20200119061526/https://finance.yahoo.com/quote/PG/,Procter,3.8
Procter & Gamble (PG) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,01/17/2019,https://web.archive.org/web/20190117044805/https://finance.yahoo.com/quote/pg/news/,['PG'],,Yahoo Finance,https://web.archive.org/web/20190117044805/https://finance.yahoo.com/quote/pg/news/,Procter,3.8
"Peanut Butter Market Will Hit Big Revenues in Future with Top Key Players: Procter & Gamble, Unilever, The J.M. Smucker Company",01/23/2020,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/story/peanut-butter-market-will-hit-big-revenues-in-future-with-top-key-players-procter-gamble-unilever-the-jm-smucker-company-2020-01-21?mod=mw_quote_news,['PG'],,MarketWatch,https://web.archive.org/web/20200123184759/https://www.marketwatch.com/investing/stock/pg,Procter,3.5
P&G Has Been Paying A Dividend For 128 Consecutive Years Since Its Incorporation In 1890 And Has Increased Its Dividend For 62 Consecutive Years. (Graphic: Business Wire),01/23/2019,https://web.archive.org/web/20190123001024/https://www.thestreet.com/quote/PG.html,['PG'],,The Street,https://web.archive.org/web/20190123001024/https://www.thestreet.com/quote/PG.html,P&G,3.5
Procter &amp; Gamble (PG) Gains But Lags Market: What You Should Know,12/06/2020,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,['PG'],,MarketWatch,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,Procter,3.3
"The Zacks Analyst Blog Highlights: Microsoft, PG, TMUS, BA and GS",12/06/2020,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,['PG'],,MarketWatch,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,PG,3.3
Why Procter &amp; Gamble (PG) is a Great Dividend Stock Right Now,12/06/2020,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,['PG'],,MarketWatch,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,Procter,3.3
This is Why Procter &amp; Gamble (PG) is a Great Dividend Stock,12/06/2020,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,['PG'],,MarketWatch,https://web.archive.org/web/20201206205116/https://www.marketwatch.com/investing/stock/PG,Procter,3.3
"Procter & Gamble's profit climbs, but sales miss",11/16/2017,https://web.archive.org/web/20171116043054/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20171116043054/https://www.marketwatch.com/investing/stock/pg,Procter,3.3
P&G Earnings: What to Watch,11/16/2017,https://web.archive.org/web/20171116043054/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20171116043054/https://www.marketwatch.com/investing/stock/pg,P&G,3.3
What PG’s Target Price and Valuation Indicate,11/14/2018,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,PG,3.3
Procter & Gamble (PG) Gains As Market Dips: What You Should Know,11/14/2018,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,Procter,3.3
PG Stock Is Up 15.2% since Q1 Results: Will Uptrend Continue?,11/14/2018,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20181114055811/https://finance.yahoo.com/quote/PG/,PG,3.3
"The Zacks Analyst Blog Highlights: PG, NKE, UPS, ZM and LMT",11/12/2020,https://web.archive.org/web/20201112021544/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201112021544/https://www.marketwatch.com/investing/stock/pg,PG,3.3
"Dow 30 Stock Roundup: INTC, KO, V, MSFT, UTX, CAT, PG Beat",11/05/2017,https://web.archive.org/web/20171105073959/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20171105073959/https://www.zacks.com/stock/quote/PG,PG,3.3
Cramer Remix: PPG just turned whole swaths of this market toxic,10/30/2018,https://web.archive.org/web/20181030225014/https://www.cnbc.com/mad-money/,['PG'],,CNBC,https://web.archive.org/web/20181030225014/https://www.cnbc.com/mad-money/,PG,3.3
P&G Reports Earnings Tomorrow. Here’s What to Expect.,10/27/2020,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,P&G,3.3
Should Investors Be More Enthusiastic About Procter & Gamble Earnings?,10/27/2020,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20201027190108/https://www.marketwatch.com/investing/stock/pg,Procter,3.3
"PG is downtoday,but where's it headed in this volatile, coronavirus-infected market?",10/26/2020,https://web.archive.org/web/20201026224047/https://www.zacks.com/stock/quote/PG,['PG'],,Zacks,https://web.archive.org/web/20201026224047/https://www.zacks.com/stock/quote/PG,PG,3.3
What Drove Procter & Gamble’s 1Q18 Earnings Beat?,10/25/2017,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20171025022318/https://finance.yahoo.com/quote/PG/,Procter,3.3
"Disney shares rise after Barclays upgrades rating, citing company's pivot to streaming",10/20/2018,https://web.archive.org/web/20181020085340/https://www.cnbc.com/investing/,['PG'],,CNBC,https://web.archive.org/web/20181020085340/https://www.cnbc.com/investing/,PG,3.3
Procter & Gamble (PG) Stock Moves -0.92%: What You Should Know,10/11/2018,https://web.archive.org/web/20181011120330/https://finance.yahoo.com/quote/pg,['PG'],,Yahoo Finance,https://web.archive.org/web/20181011120330/https://finance.yahoo.com/quote/pg,Procter,3.3
Cadwalader Represents Procter & Gamble on Tax Aspects of the Merger of its Specialty Beauty Business with Coty,10/07/2016,http:///web/20161007043528/http://www.marketwatch.com/story/cadwalader-represents-procter-gamble-on-tax-aspects-of-the-merger-of-its-specialty-beauty-business-with-coty-2016-10-03,['PG'],,MarketWatch,https://web.archive.org/web/20161007043528/http://www.marketwatch.com/investing/stock/pg,Procter,3.3
P&G To Webcast Presentation From the Procter & Gamble 2019 Annual Meeting of Shareholders October 8,10/05/2019,https://web.archive.org/web/20191005081733/https://finance.yahoo.com/quote/PG/,['PG'],,Yahoo Finance,https://web.archive.org/web/20191005081733/https://finance.yahoo.com/quote/PG/,Procter,3.3
Procter & Gamble (PG) Gains But Lags Market: What You Should Know,10/04/2019,https://web.archive.org/web/20191004155309/https://www.marketwatch.com/investing/stock/pg,['PG'],,MarketWatch,https://web.archive.org/web/20191004155309/https://www.marketwatch.com/investing/stock/pg,Procter,3.3
