headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
"American Tower Corporation Reports First 
      Quarter 2015 Financial Results",05/13/2015,http:///web/20150513100556/http://www.marketwatch.com/story/american-tower-corporation-reports-first-quarter-2015-financial-results-2015-04-30,['AMT'],,MarketWatch,https://web.archive.org/web/20150513100556/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
"American Tower Corporation Calls for Redemption 
      of All Outstanding 7.000% Senior Notes",05/13/2015,http:///web/20150513100556/http://www.marketwatch.com/story/american-tower-corporation-calls-for-redemption-of-all-outstanding-7000-senior-notes-2015-03-30,['AMT'],,MarketWatch,https://web.archive.org/web/20150513100556/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
"American Tower Corporation Closes Verizon 
      Transaction",05/13/2015,http:///web/20150513100556/http://www.marketwatch.com/story/american-tower-corporation-closes-verizon-transaction-2015-03-30,['AMT'],,MarketWatch,https://web.archive.org/web/20150513100556/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
"Technical Coverage on Specialized REITs Equities -- Weyerhaeuser, American Tower, CubeSmart, Iron Mountain, and Public Storage",05/13/2015,http:///web/20150513100556/http://www.marketwatch.com/story/technical-coverage-on-specialized-reits-equities----weyerhaeuser-american-tower-cubesmart-iron-mountain-and-public-storage-2015-03-23,['AMT'],,MarketWatch,https://web.archive.org/web/20150513100556/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
"American Tower Corporation Closes Airtel 
      Transaction",07/07/2015,http:///web/20150707230134/http://www.marketwatch.com/story/american-tower-corporation-closes-airtel-transaction-2015-07-01,['AMT'],,MarketWatch,https://web.archive.org/web/20150707230134/http://www.marketwatch.com/investing/stock/AMT,American Tower,2.0
American Tower to Speak at REITWeek 2015: NAREIT’s Investor Forum®,07/07/2015,http:///web/20150707230134/http://www.marketwatch.com/story/american-tower-to-speak-at-reitweek-2015-nareits-investor-forum-2015-06-04,['AMT'],,MarketWatch,https://web.archive.org/web/20150707230134/http://www.marketwatch.com/investing/stock/AMT,American Tower,2.0
10-Q: AMERICAN TOWER CORP /MA/,08/04/2015,http:///web/20150804162148/http://www.marketwatch.com/story/10-q-american-tower-corp-ma-2015-07-29,['AMT'],,MarketWatch,https://web.archive.org/web/20150804162148/http://www.marketwatch.com/investing/stock/amt,American Tower,2.0
"BXP, GGP And AMT, Pushing Real Estate Industry Downward",08/29/2015,https://web.archive.org/web/20150829061057/http://www.thestreet.com/story/13253750/1/bxp-ggp-and-amt-pushing-real-estate-industry-downward.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AMT'],,MarketWatch,https://web.archive.org/web/20150829061057/http://www.marketwatch.com:80/investing/Stock/AMT,AMT,2.0
"American Tower to Speak at the Cowen Communications Infrastructure 
      Summit",08/29/2015,http:///web/20150829061057/http://www.marketwatch.com/story/american-tower-to-speak-at-the-cowen-communications-infrastructure-summit-2015-08-07,['AMT'],,MarketWatch,https://web.archive.org/web/20150829061057/http://www.marketwatch.com:80/investing/Stock/AMT,American Tower,2.0
The Other Huge REIT Story Of 2014,01/02/2015,https://web.archive.org/web/20150102034815/http://finance.yahoo.com/news/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20150102034815/http://finance.yahoo.com/news/,REIT,2.0
American Tower Corporation (AMT),04/05/2015,https://web.archive.org/web/20150405101354/http://seekingalpha.com/symbol/amt,['AMT'],,Seeking Alpha,https://web.archive.org/web/20150405101354/http://seekingalpha.com/symbol/amt,American Tower,2.0
American Tower Corporation (REIT)AMT:NYSE,01/03/2015,https://web.archive.org/web/20150103165234/http://www.benzinga.com:80/stock/amt,['AMT'],,Benzinga,https://web.archive.org/web/20150103165234/http://www.benzinga.com:80/stock/amt,American Tower,2.0
"Verizon Strikes Cell Tower Deal With AMT, Announces $5 Billion Share Buyback",02/07/2015,https://web.archive.org/web/20150207081524/http://www.benzinga.com:80/news,['AMT'],,Benzinga,https://web.archive.org/web/20150207081524/http://www.benzinga.com:80/news,AMT,2.0
American Tower sales jump after expansion,02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-sales-jump-after-expansion-2015-10-29,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
Sprint To Save $1 Billion by Moving Cell Towers,02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/sprint-to-save-1-billion-by-moving-cell-towers-2016-01-15,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,cell tower,2.0
This Cell Phone Tower REIT Is a Strong Buy Now,02/05/2016,https://web.archive.org/web/20160205080828/http://www.thestreet.com/story/13413037/1/this-cell-phone-tower-reit-is-a-strong-buy-now.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,REIT,2.0
"Fitch Affirms American Tower Trust, Series 2013-1A and 2013-2A",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/fitch-affirms-american-tower-trust-series-2013-1a-and-2013-2a-2016-01-28,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation Announces Tax 
      Reporting Information for 2015 Distributions",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-announces-tax-reporting-information-for-2015-distributions-2016-01-20,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Webcast Keynote at the 2016 Citi Global 
      Internet, Media & Telecommunications Conference",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-to-webcast-keynote-at-the-2016-citi-global-internet-media-telecommunications-conference-2015-12-30,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Hold Investor Day on December 10, 2015",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-to-hold-investor-day-on-december-10-2015-2015-11-30,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Present at the 2015 Morgan Stanley 
      European Technology, Media & Telecoms Conference",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-to-present-at-the-2015-morgan-stanley-european-technology-media-telecoms-conference-2015-11-10,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Present at the Wells Fargo 2015 
      Technology, Media and Telecom Conference",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-to-present-at-the-wells-fargo-2015-technology-media-and-telecom-conference-2015-11-05,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation Announces Election 
      of Robert D. Hormats to Board of Directors",02/05/2016,http:///web/20160205080828/http://www.marketwatch.com/story/american-tower-corporation-announces-election-of-robert-d-hormats-to-board-of-directors-2015-10-19,['AMT'],,MarketWatch,https://web.archive.org/web/20160205080828/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Present at the 2016 Morgan Stanley 
      Technology, Media & Telecom Conference",03/06/2016,http:///web/20160306154549/http://www.marketwatch.com/story/american-tower-corporation-to-present-at-the-2016-morgan-stanley-technology-media-telecom-conference-2016-02-25,['AMT'],,MarketWatch,https://web.archive.org/web/20160306154549/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
"American Tower Corporation to Present at the 2016 Citi Global 
      Property CEO Conference",03/10/2016,http:///web/20160310191850/http://www.marketwatch.com/story/american-tower-corporation-to-present-at-the-2016-citi-global-property-ceo-conference-2016-03-09,['AMT'],,MarketWatch,https://web.archive.org/web/20160310191850/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
'Mad Money' Lightning Round: Buy American Tower and Seagate,03/21/2016,https://web.archive.org/web/20160321000423/http://www.thestreet.com/story/13435514/1/mad-money-lightning-round-buy-american-tower-and-seagate.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AMT'],,MarketWatch,https://web.archive.org/web/20160321000423/http://www.marketwatch.com:80/investing/stock/AMT,American Tower,2.0
"Bharti Airtel and American Tower Corporation Announce Agreement for 
      the Sale of Tower Portfolio in Tanzania",04/06/2016,http:///web/20160406122318/http://www.marketwatch.com/story/bharti-airtel-and-american-tower-corporation-announce-agreement-for-the-sale-of-tower-portfolio-in-tanzania-2016-03-21,['AMT'],,MarketWatch,https://web.archive.org/web/20160406122318/http://www.marketwatch.com:80/investing/Stock/AMT?,American Tower,2.0
American Tower (AMT) Hits New Lifetime High,04/25/2016,https://web.archive.org/web/20160425052358/http://www.thestreet.com/story/13525522/1/american-tower-amt-hits-new-lifetime-high.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['AMT'],,MarketWatch,https://web.archive.org/web/20160425052358/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
Fitch Affirms American Tower's IDR at 'BBB'; Outlook Revised to Stable,04/25/2016,http:///web/20160425052358/http://www.marketwatch.com/story/fitch-affirms-american-towers-idr-at-bbb-outlook-revised-to-stable-2016-04-14,['AMT'],,MarketWatch,https://web.archive.org/web/20160425052358/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"Citi Downgrades Crown Castle, Maintains Buy On American Tower",07/12/2016,https://web.archive.org/web/20160712025619/http://finance.yahoo.com:80/quote/AMT?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20160712025619/http://finance.yahoo.com:80/quote/AMT?,American Tower,2.0
Here's Why You Should Be a Fan of American Tower,10/28/2016,https://web.archive.org/web/20161028163703/http://finance.yahoo.com:80/quote/amt?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20161028163703/http://finance.yahoo.com:80/quote/amt?,American Tower,2.0
American Tower Dials in Another Quarter of Double-Digit Growth,10/28/2016,https://web.archive.org/web/20161028163703/http://finance.yahoo.com:80/quote/amt?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20161028163703/http://finance.yahoo.com:80/quote/amt?,American Tower,2.0
AMT : Summary for American Tower Corporation (REI - Yahoo Finance,12/24/2016,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,American Tower,2.0
"American Tower Corporation to Webcast Keynote at the 2017 Citi Global Internet, Media & Telecommunications Conference",12/24/2016,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,American Tower,2.0
American Tower (AMT) Cut to Hold on Lingering Concerns,12/24/2016,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,['AMT'],,Yahoo Finance,https://web.archive.org/web/20161224232806/http://finance.yahoo.com:80/quote/AMT/?,American Tower,2.0
CEO of warehouse REIT said he isn't afraid ofChina14 Hours Ago,01/27/2016,https://web.archive.org/web/20160127110113/http://www.cnbc.com/investing/,['AMT'],,CNBC,https://web.archive.org/web/20160127110113/http://www.cnbc.com/investing/,REIT,2.0
American Tower Corporation(AMT),02/14/2016,https://web.archive.org/web/20160214100553/http://seekingalpha.com/symbol/AMT,['AMT'],,Seeking Alpha,https://web.archive.org/web/20160214100553/http://seekingalpha.com/symbol/AMT,American Tower,2.0
American Tower boosts outlook,01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-boosts-outlook-2016-10-27,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation Calls for Redemption 
      All of Its Outstanding 7.25% Senior Notes",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-corporation-calls-for-redemption-all-of-its-outstanding-725-senior-notes-2017-01-11,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation to Webcast Keynote at the 2017 Citi Global 
      Internet, Media & Telecommunications Conference",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-corporation-to-webcast-keynote-at-the-2017-citi-global-internet-media-telecommunications-conference-2016-12-21,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower to Speak at the UBS Global Media and Communications 
      Conference",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-to-speak-at-the-ubs-global-media-and-communications-conference-2016-11-28,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation Releases Information Regarding its 
      Business with Sprint and T-Mobile USA",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-corporation-releases-information-regarding-its-business-with-sprint-and-t-mobile-usa-2016-11-11,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower, Edotco, IHS, Helios and Axiata make Towers M&A Deal of the Year Shortlist",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-edotco-ihs-helios-and-axiata-make-towers-ma-deal-of-the-year-shortlist-2016-11-02,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
"American Tower Corporation and PGGM Announce 
      Creation of European Joint Venture",01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/american-tower-corporation-and-pggm-announce-creation-of-european-joint-venture-2016-10-27,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
Fitch Rates American Tower's Debt Offering 'BBB'; Outlook Stable,01/13/2017,http:///web/20170113195010/http://www.marketwatch.com/story/fitch-rates-american-towers-debt-offering-bbb-outlook-stable-2016-09-28,['AMT'],,MarketWatch,https://web.archive.org/web/20170113195010/http://www.marketwatch.com:80/investing/stock/amt?,American Tower,2.0
CTIA Announces American Tower as New Member,02/09/2017,http:///web/20170209080208/http://www.marketwatch.com/story/ctia-announces-american-tower-as-new-member-2017-01-31,['AMT'],,MarketWatch,https://web.archive.org/web/20170209080208/http://www.marketwatch.com:80/investing/Stock/AMT,American Tower,2.0
"American Tower Corporation Announces Tax 
      Reporting Information for 2016 Distributions",02/09/2017,http:///web/20170209080208/http://www.marketwatch.com/story/american-tower-corporation-announces-tax-reporting-information-for-2016-distributions-2017-01-20,['AMT'],,MarketWatch,https://web.archive.org/web/20170209080208/http://www.marketwatch.com:80/investing/Stock/AMT,American Tower,2.0
"Research Reports on REIT Equities -- Cousins Properties, Gramercy Property Trust, American Tower, and Starwood Property Trust",02/09/2017,http:///web/20170209080208/http://www.marketwatch.com/story/research-reports-on-reit-equities----cousins-properties-gramercy-property-trust-american-tower-and-starwood-property-trust-2017-01-18,['AMT'],,MarketWatch,https://web.archive.org/web/20170209080208/http://www.marketwatch.com:80/investing/Stock/AMT,American Tower,2.0
American Tower upgraded to strong buy from outperform at Raymond James,04/16/2017,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,American Tower,2.0
American Tower Income Sags on Tax Pressure,04/16/2017,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,American Tower,2.0
American Tower to Buy Controlling Stake in Indian Cell Tower Company,04/16/2017,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170416142228/http://www.marketwatch.com/investing/stock/amt,American Tower,2.0
"Omega Healthcare Investors REIT: Income Play, Getting Ready For The Increasing Interest Rates",05/13/2017,https://web.archive.org/web/20170513230606/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170513230606/http://www.marketwatch.com:80/investing/stock/amt,REIT,2.0
Millicom Signs Agreement to Sell and Lease Back Towers to American Tower in Paraguay,05/13/2017,https://web.archive.org/web/20170513230606/http://www.marketwatch.com/story/millicom-signs-agreement-to-sell-and-lease-back-towers-to-american-tower-in-paraguay-2017-04-26,['AMT'],,MarketWatch,https://web.archive.org/web/20170513230606/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
REITs: Should You Buy the Winners or the Losers?,06/06/2017,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,REIT,2.0
American Tower Looms Over Rivals,06/06/2017,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"American Tower Corporation Announces Senior 
      Leadership Appointments in EMEA and Corporate Finance",06/06/2017,https://web.archive.org/web/20170606213430/http://www.marketwatch.com/story/american-tower-corporation-announces-senior-leadership-appointments-in-emea-and-corporate-finance-2017-06-06,['AMT'],,MarketWatch,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
American Tower to Speak at REITWeek 2017: NAREIT’s Investor Forum®,06/06/2017,https://web.archive.org/web/20170606213430/http://www.marketwatch.com/story/american-tower-to-speak-at-reitweek-2017-nareits-investor-forum-2017-05-31,['AMT'],,MarketWatch,https://web.archive.org/web/20170606213430/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
American Tower REIT downgraded to outperform from strong buy at Raymond James,07/07/2017,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
5 REIT Plays for Yield and Long-Term Growth,07/07/2017,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,REIT,2.0
"American Tower Corporation Calls for Redemption 
      All of Its Outstanding 4.500% Senior Notes",07/07/2017,https://web.archive.org/web/20170707225847/http://www.marketwatch.com/story/american-tower-corporation-calls-for-redemption-all-of-its-outstanding-4500-senior-notes-2017-06-30,['AMT'],,MarketWatch,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"American Tower Corporation Announces Election 
      of Grace D. Lieblein to Board of Directors",07/07/2017,https://web.archive.org/web/20170707225847/http://www.marketwatch.com/story/american-tower-corporation-announces-election-of-grace-d-lieblein-to-board-of-directors-2017-06-14,['AMT'],,MarketWatch,https://web.archive.org/web/20170707225847/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"Omega Healthcare Investors REIT: Income Play With 8.2% Yield, August Update",08/07/2017,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,['AMT'],,MarketWatch,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,REIT,2.0
American Tower REIT Scores Relative Strength Rating Upgrade; Hits Key Threshold,08/07/2017,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,['AMT'],,MarketWatch,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,American Tower,2.0
"American Tower Corporation Announces Completion 
      of Redemption of All Outstanding 4.500% Senior Notes",08/07/2017,https://web.archive.org/web/20170807020617/http://www.marketwatch.com/story/american-tower-corporation-announces-completion-of-redemption-of-all-outstanding-4500-senior-notes-2017-07-31-18159231,['AMT'],,MarketWatch,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,American Tower,2.0
Corporate News Blog - Millicom's Colombian Subsidiary Agrees to Sell and Lease Back Towers to American Tower,08/07/2017,https://web.archive.org/web/20170807020617/http://www.marketwatch.com/story/corporate-news-blog---millicoms-colombian-subsidiary-agrees-to-sell-and-lease-back-towers-to-american-tower-2017-07-20,['AMT'],,MarketWatch,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,American Tower,2.0
Millicom's Colombian Subsidiary Signs Agreement to Sell and Lease Back Towers to American Tower,08/07/2017,https://web.archive.org/web/20170807020617/http://www.marketwatch.com/story/millicoms-colombian-subsidiary-signs-agreement-to-sell-and-lease-back-towers-to-american-tower-2017-07-18,['AMT'],,MarketWatch,https://web.archive.org/web/20170807020617/http://www.marketwatch.com:80/investing/stock/AMT,American Tower,2.0
"Cell Towers: Not In My Backyard, But In My Portfolio",09/11/2017,https://web.archive.org/web/20170911121831/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20170911121831/http://www.marketwatch.com:80/investing/stock/amt,cell tower,2.0
"American Tower, H3C, InterDigital and Samsung Join the MulteFire 
      Alliance",09/11/2017,https://web.archive.org/web/20170911121831/http://www.marketwatch.com/story/american-tower-h3c-interdigital-and-samsung-join-the-multefire-alliance-2017-08-08,['AMT'],,MarketWatch,https://web.archive.org/web/20170911121831/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"Big REIT Buys: Duke, SL Green, American Tower",10/09/2017,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
American Tower: Taking Advantage Of Mobile Data Demand - Arturo Neto's Idea Of The Month,10/09/2017,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
Tata gets out of telecom; American Tower plans to enforce deals,10/09/2017,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,['AMT'],,MarketWatch,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
"American Tower Corporation Releases Information Regarding its 
      Business with Tata Teleservices Limited",10/09/2017,https://web.archive.org/web/20171009172729/http://www.marketwatch.com/story/american-tower-corporation-releases-information-regarding-its-business-with-tata-teleservices-limited-2017-10-09,['AMT'],,MarketWatch,https://web.archive.org/web/20171009172729/http://www.marketwatch.com:80/investing/stock/amt,American Tower,2.0
AMT - American Tower Corporation,10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
See what the IHS Markit Score report has to say about American Tower Corp.,10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
Should You Sell American Tower Corporation (AMT) At This PE Ratio?,10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
American Tower Corporation Releases Information Regarding its Business with Tata Teleservices Limited,10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
Here's Why You Should Hold American Tower in Your Portfolio,10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
"American Tower Corp. breached its 50 day moving average in a Bearish Manner : AMT-US : September 21, 2017",10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
"[$$] Big REIT Buys: Duke, SL Green, American Tower",10/20/2017,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20171020235716/https://finance.yahoo.com/quote/amt/,American Tower,2.0
"American Tower Corporation to Deliver Keynote 
      at the Citi 2018 Global TMT West Conference",01/08/2018,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/story/american-tower-corporation-to-deliver-keynote-at-the-citi-2018-global-tmt-west-conference-2018-01-02,['AMT'],,MarketWatch,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/investing/stock/amt,American Tower,2.0
"American Tower Announces Entry into Agreements 
      to Acquire Tower Businesses from Vodafone India and Idea Cellular",01/08/2018,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/story/american-tower-announces-entry-into-agreements-to-acquire-tower-businesses-from-vodafone-india-and-idea-cellular-2017-11-12,['AMT'],,MarketWatch,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/investing/stock/amt,American Tower,2.0
"American Tower Corporation to Present at the 2017 Morgan Stanley 
      European Technology, Media & Telecom Conference",01/08/2018,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/story/american-tower-corporation-to-present-at-the-2017-morgan-stanley-european-technology-media-telecom-conference-2017-11-10,['AMT'],,MarketWatch,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/investing/stock/amt,American Tower,2.0
"American Tower to Present at the Wells Fargo 
      2017 Media & Telecom Conference",01/08/2018,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/story/american-tower-to-present-at-the-wells-fargo-2017-media-telecom-conference-2017-11-02,['AMT'],,MarketWatch,https://web.archive.org/web/20180108203512/https://www.marketwatch.com/investing/stock/amt,American Tower,2.0
Breitbart owners debate ousting Steve Bannon amid Trump feud,01/05/2018,https:///web/20180105000124/https://www.marketwatch.com/story/breitbart-owners-debate-ousting-steve-bannon-amid-trump-feud-2018-01-04?link=MW_latest_news,['AMT'],,MarketWatch,https://web.archive.org/web/20180105000124/https://www.marketwatch.com/markets,REIT,2.0
AMT - American Tower Corporation (REIT),01/10/2018,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,American Tower,2.0
Should You Buy American Tower Corporation (REIT) (NYSE:AMT)?,01/10/2018,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,American Tower,2.0
American Tower (AMT) on Growth Trajectory: Care to Invest,01/10/2018,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,American Tower,2.0
American Tower Corporation to Deliver Keynote at the Citi 2018 Global TMT West Conference,01/10/2018,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,['AMT'],,Yahoo Finance,https://web.archive.org/web/20180110032844/https://finance.yahoo.com/quote/AMT/,American Tower,2.0
