headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
"Oil &amp; Gas Stocks' Q3 Earnings Due on Oct 30: XOM, CVX &amp; IMO",11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,XOM,4.3
"Oil Stocks to Watch for Earnings on Jul 27: CVX, XOM & IMO",07/27/2018,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,XOM,4.3
"Oil Stocks Q1 Earnings Roster for Apr 27: XOM, PSX, CVX, COG",04/26/2018,https://web.archive.org/web/20180426233030/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20180426233030/https://www.zacks.com/stock/quote/XOM,XOM,4.3
Exxon Mobil Earnings: XOM Stock Slides 4% on Q4 Miss,02/02/2020,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,Exxon,4.3
Here’s the Forecast for XOM’s Price Leading Up to Its Q4 Earnings,01/17/2019,https://web.archive.org/web/20190117181232/https://finance.yahoo.com/quote/xom/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20190117181232/https://finance.yahoo.com/quote/xom/,XOM,4.3
Edited Transcript of XOM earnings conference call or presentation 2-Nov-18 1:30pm GMT,11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,XOM,3.8
Exxon Mobil Corp (XOM) Q3 2018 Earnings Conference Call Transcript,11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
"ExxonMobil (XOM) Q3 Earnings Surpass Estimates, Improve Y/Y",11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
"Exxon, Chevron earnings soar on rising U.S. crude prices, output",11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Chevron and Exxon Stocks Are Surging on Strong Earnings,11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Exxon 3Q profit surges on higher energy prices,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.8
[$$] ExxonMobil profits boosted by higher oil and gas prices,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.8
"Exxon Mobil's stock rallies after earnings, revenue rise above expectations",11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.8
Will Exxon Mobil Corporation’s (NYSE:XOM) Earnings Grow In The Next 12 Months?,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.8
Exxon Mobil shares gain after quarterly profits beat Wall Street's expectations,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.8
Exxon Mobil Stock Slips After Earnings Because Its Struggles Could Last,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil Corporation (XOM) Q3 2020 Results - Earnings Call Transcript,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
ExxonMobil (XOM) Tops Q3 Earnings Estimates on Chemical Margin,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil Shares Sink Despite Earnings Beat,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Exxon Mobil (XOM) Reports Q3 Loss, Lags Revenue Estimates",11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Will ExxonMobil's (XOM) Upstream Business Hurt Q3 Earnings?,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil maintains $0.87 quarterly dividend,11/01/2020,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20201101044032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
ExxonMobil (XOM) Q3 2020 Earnings Call Transcript,10/31/2020,https://web.archive.org/web/20201031191002/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20201031191002/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Lack of a Major Acquisition Suggests Caution Toward Exxon Stock,10/18/2019,https://web.archive.org/web/20191018161823/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20191018161823/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
TechnologyTechnologyRe/codeMobileSocial MediaEnterpriseGamingCybersecurityThe Pulse @ 1 Market,10/09/2015,https://web.archive.org/web/20151009111231/http://www.cnbc.com/technology/,['XOM'],,CNBC,https://web.archive.org/web/20151009111231/http://www.cnbc.com/technology/,Mobil,3.8
"Market Update on the Basic Materials Sector -- Marathon Oil, Dow Chemical, Barrick Gold, Exxon Mobil and Transocean",10/06/2015,http:///web/20151006113930/http://www.marketwatch.com/story/market-update-on-the-basic-materials-sector----marathon-oil-dow-chemical-barrick-gold-exxon-mobil-and-transocean-2015-09-21,['XOM'],,MarketWatch,https://web.archive.org/web/20151006113930/http://www.marketwatch.com:80/investing/Stock/XOM?,Exxon,3.8
"Exxon Primed to Pump Profits, Says Analyst",10/05/2018,https://web.archive.org/web/20181005031255/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20181005031255/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
ExxonMobil Foresees Q3 Earnings Slump on Weak Crude Prices,10/03/2019,https://web.archive.org/web/20191003152126/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20191003152126/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Stock has Strong Upside for Investors in the Energy Sector,10/03/2019,https://web.archive.org/web/20191003152126/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20191003152126/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Stock Is Packed Full of Easy Profits in 2018,08/21/2018,https://web.archive.org/web/20180821031838/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180821031838/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
"Where XOM, CVX, Shell, and BP’s Valuations Stand after Earnings",08/21/2018,https://web.archive.org/web/20180821031838/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180821031838/https://finance.yahoo.com/quote/XOM/,XOM,3.8
Exxon Mobil earnings halved by lower oil price,08/07/2015,http:///web/20150807082253/http://www.marketwatch.com/story/exxon-mobil-earnings-halved-by-lower-oil-price-2015-07-31,['XOM'],,MarketWatch,https://web.archive.org/web/20150807082253/http://www.marketwatch.com:80/investing/stock/XOM?,Exxon,3.8
Exxon Mobil shares fall 2.2% premarket after earnings fall short of estimates,08/02/2018,https://web.archive.org/web/20180802034641/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20180802034641/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Stocks to Watch: Amazon, Intel, Twitter, Starbucks, Chipotle, Expedia, Exxon Mobil, Chesapeake, Merck",08/02/2018,https://web.archive.org/web/20180802034641/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20180802034641/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil (XOM) Q2 Earnings Miss on Lower Volumes,07/31/2017,https://web.archive.org/web/20170731235758/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20170731235758/https://www.zacks.com/stock/quote/XOM,Exxon,3.8
Earnings Preview: Exxon Mobil (XOM) Q2 Earnings Expected to Decline,07/28/2019,https://web.archive.org/web/20190728101726/https://finance.yahoo.com/quote/xom/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20190728101726/https://finance.yahoo.com/quote/xom/,Exxon,3.8
"Earnings Might Disappoint, but Exxon Stock Still Has Plenty to Like",07/28/2019,https://web.archive.org/web/20190728101726/https://finance.yahoo.com/quote/xom/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20190728101726/https://finance.yahoo.com/quote/xom/,Exxon,3.8
Is a Surprise Coming for Exxon Mobil (XOM) This Earnings Season?,07/27/2018,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Exxon Mobil's (XOM) Upstream Unit Likely to Drive Q2 Earnings,07/27/2018,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
ExxonMobil (XOM) to Report Q2 Earnings: Is a Beat in Store?,07/27/2018,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
"Ranking XOM, CVX, RDS.A, BP on Wall Street’s Earnings Estimates",07/27/2018,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180727075813/https://finance.yahoo.com/quote/XOM/,XOM,3.8
ExxonMobil Completes Acquisition of Indonesian Lubricant Manufacturer and Marketer PT Federal Karyatama,07/05/2018,https://web.archive.org/web/20180705080513/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180705080513/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Exxon Mobil Suffers Quarterly Loss on Lower Oil and Gas Prices,07/04/2020,https://web.archive.org/web/20200704005621/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20200704005621/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Exxon Mobil breaks with the past and bulks up energy trading to boost profit,07/03/2018,https://web.archive.org/web/20180703162838/https://www.cnbc.com/earnings/,['XOM'],,CNBC,https://web.archive.org/web/20180703162838/https://www.cnbc.com/earnings/,Exxon,3.8
"Sell Exxon Stock Ahead of Earnings, Buy Chevron ConocoPhillips, Says Goldman",07/02/2020,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Social Security Head Andrew Saul’s Family Office Sold Exxon, Visa Stock. Here’s What It Bought.",07/02/2020,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil Stock Is One of the Best Names in a Troubled Sector,07/02/2020,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200702124622/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
TechnologyTechnologyRecodeMobileSocial MediaEnterpriseGamingCybersecurityThe Pulse @ 1 Market,07/01/2016,https://web.archive.org/web/20160701000713/http://www.cnbc.com/technology/,['XOM'],,CNBC,https://web.archive.org/web/20160701000713/http://www.cnbc.com/technology/,Mobil,3.8
"Is Exxon Stock A Buy Right Now? Here's What Earnings, Stock Chart Show",05/30/2019,https://web.archive.org/web/20190530162917/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20190530162917/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Why Is Exxon (XOM) Down 9.9% Since Last Earnings Report?,05/29/2019,https://web.archive.org/web/20190529231757/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20190529231757/https://www.zacks.com/stock/quote/XOM,Exxon,3.8
Cramer's lightning round: Corning's stock is an unnecessary victim of T-Mobile-Sprint merger,05/05/2018,https://web.archive.org/web/20180505104216/https://www.cnbc.com/mad-money/,['XOM'],,CNBC,https://web.archive.org/web/20180505104216/https://www.cnbc.com/mad-money/,Mobil,3.8
Exxon Mobil shares slip 1.2% after profit miss,05/03/2018,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon earnings could show benefits from rising oil prices,05/03/2018,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
United States : Exxon Mobil Corporation Declares Second Quarter Dividend,05/03/2018,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/story/united-states-exxon-mobil-corporation-declares-second-quarter-dividend-2018-04-26,['XOM'],,MarketWatch,https://web.archive.org/web/20180503200851/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"After XOM's Earnings Miss, Smaller Energy Companies May Be the Smarter Play",04/30/2018,https://web.archive.org/web/20180430090518/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20180430090518/https://www.thestreet.com/quote/XOM.html,XOM,3.8
"Exxon Mobil (XOM) Falls on Q1 Earnings Miss, Beats on Sales",04/30/2018,https://web.archive.org/web/20180430090518/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20180430090518/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
Exxon Mobil Corporation Declares Second Quarter Dividend,04/28/2017,https://web.archive.org/web/20170428235408/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20170428235408/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
"Exxon Mobil (XOM) Beats on Q1 Earnings, Misses Revenues",04/28/2017,https://web.archive.org/web/20170428235408/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20170428235408/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
Exxon Stock Falls on Earnings - Is Now the Time to Buy?,04/27/2019,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
Buy Chevron and Exxon for the Dividends Following Post-Earnings Weakness,04/27/2019,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
"Exxon Mobil Misses Q1 Earnings Estimate, Shares Tumble",04/27/2019,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
US Stocks Mixed After Blowout Q1 GDP Data; ExxonMobil Earnings Miss Clips Dow,04/27/2019,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
ExxonMobil (XOM) Earnings & Revenues Miss Estimates in Q1,04/27/2019,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20190427022752/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
Will Exxon Mobil's (XOM) Upstream Unit Drive Q1 Earnings?,04/26/2018,https://web.archive.org/web/20180426233030/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20180426233030/https://www.zacks.com/stock/quote/XOM,Exxon,3.8
"Ranking XOM, CVX, RDS.A, and BP Based on Expected Earnings",04/24/2018,https://web.archive.org/web/20180424044151/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20180424044151/https://www.zacks.com/stock/quote/XOM,XOM,3.8
A Look Into Exxon Mobil's Price Over Earnings,04/20/2020,https://web.archive.org/web/20200420041349/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20200420041349/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
Exxon borrows $9.5 billion as investment-grade companies race to fill war chests ahead of earnings,04/16/2020,https://web.archive.org/web/20200416083122/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200416083122/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Chevron, Exxon and other oil companies’ quarterly results could be ‘messy,’ analysts say",04/14/2017,https://web.archive.org/web/20170414204306/http://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20170414204306/http://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Sprint, T-Mobile restarted merger talks, and the stocks are surging",04/11/2018,https://web.archive.org/web/20180411054416/https://www.cnbc.com/technology/,['XOM'],,CNBC,https://web.archive.org/web/20180411054416/https://www.cnbc.com/technology/,Mobil,3.8
Exxon Mobil: Financial Strength Secures Dividend Even During A Prolonged Recession,04/09/2020,https://web.archive.org/web/20200409204612/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200409204612/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
"Sprint/T-Mobile Merger Decision Just Weeks Away, Says Analyst",04/02/2019,https://web.archive.org/web/20190402150029/https://www.marketwatch.com/investing,['XOM'],,MarketWatch,https://web.archive.org/web/20190402150029/https://www.marketwatch.com/investing,Mobil,3.8
Exxon Mobil To Double Earnings By 2025 And Market Is Not Dazzled,03/10/2018,https://web.archive.org/web/20180310052058/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20180310052058/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
Exxon Mobil profit tumbles 58% on low oil price,02/20/2016,http:///web/20160220140443/http://www.marketwatch.com/story/exxon-mobil-profit-tumbles-58-on-low-oil-price-2016-02-02,['XOM'],,MarketWatch,https://web.archive.org/web/20160220140443/http://www.marketwatch.com/investing/stock/XOM,Exxon,3.8
"Coach, ExxonMobil and Under Armour Earnings Reports Drive Stocks",02/09/2017,https://web.archive.org/web/20170209061043/https://www.thestreet.com/quote/XOM.html,['XOM'],,The Street,https://web.archive.org/web/20170209061043/https://www.thestreet.com/quote/XOM.html,Exxon,3.8
"Exxon Mobil's stock surges after earnings beat, while revenue comes up shy",02/06/2019,https://web.archive.org/web/20190206194417/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20190206194417/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Stock Rout Deepens to Worst Since 2015 After Earnings Miss,02/06/2018,https://web.archive.org/web/20180206030147/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180206030147/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
ExxonMobil Stock Rout Deepens as Profit Flub Meets S&P 500 Plunge,02/06/2018,https://web.archive.org/web/20180206030147/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180206030147/https://finance.yahoo.com/quote/XOM/,Exxon,3.8
"ExxonMobil (XOM) Tops Q4 Earnings, Revenue Estimates",02/03/2016,https://web.archive.org/web/20160203081209/http://www.zacks.com:80/stock/quote/xom,['XOM'],,Zacks,https://web.archive.org/web/20160203081209/http://www.zacks.com:80/stock/quote/xom,Exxon,3.8
"ExxonMobil (XOM) Q4 Earnings, Revenues Beat",02/03/2016,https://web.archive.org/web/20160203081209/http://www.zacks.com:80/stock/quote/xom,['XOM'],,Zacks,https://web.archive.org/web/20160203081209/http://www.zacks.com:80/stock/quote/xom,Exxon,3.8
Exxon Mobil's stock tumbles toward lowest close in 9 1/2 years after earnings,02/02/2020,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Stock Is Dropping. Its Earnings Were a Disappointment.,02/02/2020,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Exxon Mobil Corporation (XOM) CEO Darren Woods on Q4 2019 Results - Earnings Call Transcript,02/02/2020,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
ExxonMobil (XOM) Q4 Earnings Lag Estimates on Weaker Margins,02/02/2020,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200202080610/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
What's in Store for ExxonMobil (XOM) This Earnings Season?,01/30/2018,https://web.archive.org/web/20180130232959/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20180130232959/https://www.zacks.com/stock/quote/XOM,Exxon,3.8
"Exxon, Chevron earnings bring worries about oil prices to the forefront",01/28/2020,https://web.archive.org/web/20200128031032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200128031032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Earnings Preview: Exxon Mobil (XOM) Q4 Earnings Expected to Decline,01/28/2020,https://web.archive.org/web/20200128031032/https://www.marketwatch.com/investing/stock/xom,['XOM'],,MarketWatch,https://web.archive.org/web/20200128031032/https://www.marketwatch.com/investing/stock/xom,Exxon,3.8
Can Exxon Mobil (XOM) Run Higher on Strong Earnings Estimate Revisions?,01/18/2018,https://web.archive.org/web/20180118203100/https://www.zacks.com/stock/quote/XOM,['XOM'],,Zacks,https://web.archive.org/web/20180118203100/https://www.zacks.com/stock/quote/XOM,Exxon,3.8
TechnologyTechnologyRe/codeMobileSocial MediaEnterpriseGamingCybersecurityThe Pulse @ 1 Market 2016 predictions,01/04/2016,https://web.archive.org/web/20160104095906/http://www.cnbc.com/technology/,['XOM'],,CNBC,https://web.archive.org/web/20160104095906/http://www.cnbc.com/technology/,Mobil,3.8
Will Exxon Mobil Corporation’s (NYSE:XOM) Earnings Grow Over The Couple Of Years?,01/03/2018,https://web.archive.org/web/20180103234845/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20180103234845/https://finance.yahoo.com/quote/XOM,Exxon,3.8
"ExxonMobil Offsets Oil Price Plunge With Chemical Profits in 2014,
Sets Record for Upstream Kickoffs, an Industrial Info News Alert",02/07/2015,http:///web/20150207085910/http://www.marketwatch.com/story/exxonmobil-offsets-oil-price-plunge-with-chemical-profits-in-2014-sets-record-for-upstream-kickoffs-an-industrial-info-news-alert-2015-02-03,['XOM'],,MarketWatch,https://web.archive.org/web/20150207085910/http://www.marketwatch.com:80/investing/stock/xom,Exxon,3.5
ExxonMobil Gets More Profit Out of Each Barrel to Beat Earnings,11/05/2018,https://web.archive.org/web/20181105222105/https://finance.yahoo.com/quote/xom/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181105222105/https://finance.yahoo.com/quote/xom/,Exxon,3.3
"Only 4 Days Left To Cash In On Exxon Mobil Corporation (NYSE:XOM) Dividend,",11/05/2018,https://web.archive.org/web/20181105222105/https://finance.yahoo.com/quote/xom/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181105222105/https://finance.yahoo.com/quote/xom/,Exxon,3.3
"Exxon Mobil decreases debt, eyes acquisitions in these areas",11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.3
Exxon ‘Odd One Out’ on Share Buybacks Even as Profits Soar,11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.3
"Exxon Mobil Earnings, Revenue beat in Q3",11/03/2018,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181103130952/https://finance.yahoo.com/quote/XOM/,Exxon,3.3
Exxon Mobil profit tops estimates but production falls,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.3
"[$$] Exxon, Chevron Profits Soar as Big Oil Returns to Dominance",11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.3
Exxon Jumps After the Energy Giant Crushes Earnings Expectations,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.3
ExxonMobil Earnings Increase 57 Percent to $6.2 Billion in Third Quarter of 2018,11/02/2018,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,['XOM'],,Yahoo Finance,https://web.archive.org/web/20181102132352/https://finance.yahoo.com/quote/XOM,Exxon,3.3
