Date,ticker,return_1d,return_5d,return_10d,rsi_normalized,macd_normalized,macd_signal_normalized,macd_histogram_normalized,bb_position,bb_width_normalized,volatility_10d_normalized,volatility_20d_normalized,volume_ratio_normalized,volume_normalized,high_low_ratio_normalized,close_to_high,close_to_low,price_to_ma5,price_to_ma20,price_to_ma50,ma20_slope,trend_5d,trend_20d,price_vs_support,price_vs_resistance,sentiment_score,sentiment_confidence,sentiment_momentum_3d,sentiment_momentum_7d,sentiment_volatility_5d,sentiment_trend,days_since_news,coverage_quality,article_density_7d,article_density_20d,news_frequency_weekly,current_portfolio_weight,portfolio_volatility,cash_position,portfolio_return_1d,portfolio_sharpe_20d,sentiment_raw,article_count_daily,close_price,volume_raw
2015-01-02 00:00:00-05:00,AMT,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9975977831611762,1.0077856079998635,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.6318036550803902,0.0,0.0,0.0,0.0,0,0.028616852146263912,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,77.93352508544922,1462700
2015-01-05 00:00:00-05:00,AMT,-0.014447714285686364,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9854534817034216,1.0028586668444652,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5686232895723512,0.0,0.0,0.0,0.0,1,0.028616852146263912,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.80756378173828,2124700
2015-01-06 00:00:00-05:00,AMT,-0.002646682270288192,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.990396310495076,1.0004084643664115,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5117609606151161,0.0,0.0,0.0,0.0,2,0.028616852146263912,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.60427856445312,2329500
2015-01-07 00:00:00-05:00,AMT,0.010513236359782852,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9965774476502478,1.009688902791168,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.4605848645536045,0.0,0.0,0.0,0.0,3,0.028616852146263912,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.40963745117188,1854900
2015-01-08 00:00:00-05:00,AMT,0.009292707167465775,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9972056009199132,1.0059397596598671,0.009721067335930478,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.414526378098244,0.0,0.0,0.0,0.0,4,0.028616852146263912,1.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.12898254394531,2214800
2015-01-09 00:00:00-05:00,AMT,-0.005103646083666424,-0.002608443761042,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9915220580888664,1.0043443149180864,0.005095928294555074,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.3730737402884196,0.0,0.0,0.0,0.0,5,0.028616852146263912,1.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.73023986816406,1323700
2015-01-12 00:00:00-05:00,AMT,-0.004325371422671087,0.0076354970701739,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9914855408341114,1.0003032482022929,-0.0007669836584727197,0.0,0.0,0.0,-1,0,0.0,0.0,0.0,0.3357663662595777,0.0,0.0,0.0,0.0,6,0.028616852146263912,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.39402770996094,1489000
2015-01-13 00:00:00-05:00,AMT,-0.011113652248232686,-0.0009187628402709,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9815482957805746,1.00637461550041,-0.011692498877403756,0.0,0.0,0.0,-1,0,0.0,0.0,0.0,0.3021897296336199,0.0,0.0,0.0,0.0,7,0.028616852146263912,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.53389739990234,2068800
2015-01-14 00:00:00-05:00,AMT,-0.006334178375590915,-0.0175755817231139,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9930569707144676,1.0025770538552194,-0.014489761209543595,0.0,0.0,0.0,-1,0,0.0,0.0,0.0,0.27197075667025794,0.0,0.0,0.0,0.0,8,0.028616852146263912,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.04911804199219,2365500
2015-01-15 00:00:00-05:00,AMT,-0.010076334958883049,-0.0364290023496849,0.0,0.5,-2.2856689609487977,-2.159773208201308,-2.180655947154192,0.5,0.0,0.0,0.0,0.3333333333333333,1.9740888024892265,0.9973317037877096,0.9787536453295688,1.0008316198918148,-0.017170147005497904,0.0,0.0,0.0,-1,0,0.0,0.0,0.0,0.24477368100323216,0.0,0.0,0.0,0.0,9,0.028616852146263912,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.28282165527344,3059400
