Date,ticker,return_1d,return_5d,return_10d,rsi_normalized,macd_normalized,macd_signal_normalized,macd_histogram_normalized,bb_position,bb_width_normalized,volatility_10d_normalized,volatility_20d_normalized,volume_ratio_normalized,volume_normalized,high_low_ratio_normalized,close_to_high,close_to_low,price_to_ma5,price_to_ma20,price_to_ma50,ma20_slope,trend_5d,trend_20d,price_vs_support,price_vs_resistance,sentiment_score,sentiment_confidence,sentiment_momentum_3d,sentiment_momentum_7d,sentiment_volatility_5d,sentiment_trend,days_since_news,coverage_quality,article_density_7d,article_density_20d,news_frequency_weekly,current_portfolio_weight,portfolio_volatility,cash_position,portfolio_return_1d,portfolio_sharpe_20d,sentiment_raw,article_count_daily,close_price,volume_raw
2015-01-02 00:00:00-05:00,PG,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.993846180674794,1.0057829657812485,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2625,1.0,0.2625,0.2625,0.0,0.0,0,0.08505564387917329,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.2625,3.0,66.98351287841797,7251400
2015-01-05 00:00:00-05:00,PG,-0.004754852207880855,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9891209025959392,1.001780786475533,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.23625000000000002,1.0,0.249375,0.249375,0.01856155300614687,0.0,1,0.08505564387917329,3.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.6650161743164,8626100
2015-01-06 00:00:00-05:00,PG,-0.004555204632866183,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9893993031100566,1.00380905590134,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.3098,0.8861406720396974,0.06298333333333334,0.06298333333333334,0.32310652397210016,0.0,0,0.08505564387917329,2.5,1.6666666666666667,5.0,0.0,0.0,1.0,0.0,0.0,-0.3098,2.0,66.36134338378906,7791200
2015-01-07 00:00:00-05:00,PG,0.005246079782352808,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9966802805948884,1.0056945304838447,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.27882,0.7975266048357277,-0.11745666666666667,-0.0224675,0.3143341060480075,0.0,1,0.08505564387917329,2.5,1.25,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.70948028564453,5986600
2015-01-08 00:00:00-05:00,PG,0.011435145924314938,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.998574976674024,1.010762246202846,0.009485272412932622,0.0,0.0,0.0,1,0,0.0,0.0,-0.25093800000000005,0.7177739443521549,-0.2798526666666667,-0.06816160000000002,0.29076485609990765,0.0,2,0.08505564387917329,2.5,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.4723129272461,6823300
2015-01-09 00:00:00-05:00,PG,-0.009330111917696282,-0.0021008779038557,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9898003915106042,1.0014424905620956,0.0004879555598442664,0.0,0.0,0.0,1,0,0.0,0.0,0.9099,0.6306946195914942,0.126714,0.09484866666666665,0.524790161362425,0.6474,0,0.08505564387917329,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.9099,1.0,66.84278869628906,4872800
2015-01-12 00:00:00-05:00,PG,-0.0036563409334181562,-0.0009994372800748,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9922753856056012,1.0045804493680028,-0.0029713090225346184,0.0,0.0,0.0,-1,0,0.0,0.0,0.81891,0.5676251576323448,0.492624,0.19828600000000002,0.6279061009504526,0.58266,1,0.08505564387917329,2.0,0.8571428571428571,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.598388671875,5250900
2015-01-13 00:00:00-05:00,PG,0.004225709986179771,0.0078128431059882,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9868852792541836,1.0059040484405803,-0.00031005418786533845,0.0,0.0,0.0,-1,0,0.0,0.0,0.7370190000000001,0.5108626418691103,0.8219430000000001,0.2660744285714286,0.5984907880027897,1.0468190000000002,2,0.08505564387917329,1.5,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.87981414794922,6727100
2015-01-14 00:00:00-05:00,PG,-0.0034333511558370944,-0.0008887496147246,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9981143989414976,1.0062618534796242,-0.003565730570762815,0.0,0.0,0.0,-1,0,0.0,0.0,0.6633171000000001,0.4597763776821993,0.7397487000000001,0.3270840142857144,0.4711347169537308,0.9421371000000001,3,0.08505564387917329,1.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.65019226074219,6418200
2015-01-15 00:00:00-05:00,PG,-0.0014442579613904716,-0.0136112235887772,0.0,0.5,-1.0983760761111694,-0.1212423702302588,-1.3166703503911448,0.5,0.0,0.0,0.0,0.3333333333333333,0.10440714421678782,0.9938315135784539,0.9929281835397962,1.005820509220688,-0.002265061852688377,0.0,0.0,0.0,-1,0,0.0,0.0,0.5969853900000001,0.41379873991397936,0.66577383,0.45662478428571435,0.12379272932298804,0.84792339,4,0.08505564387917329,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.5539321899414,6768200
