Date,ticker,return_1d,return_5d,return_10d,rsi_normalized,macd_normalized,macd_signal_normalized,macd_histogram_normalized,bb_position,bb_width_normalized,volatility_10d_normalized,volatility_20d_normalized,volume_ratio_normalized,volume_normalized,high_low_ratio_normalized,close_to_high,close_to_low,price_to_ma5,price_to_ma20,price_to_ma50,ma20_slope,trend_5d,trend_20d,price_vs_support,price_vs_resistance,sentiment_score,sentiment_confidence,sentiment_momentum_3d,sentiment_momentum_7d,sentiment_volatility_5d,sentiment_trend,days_since_news,coverage_quality,article_density_7d,article_density_20d,news_frequency_weekly,current_portfolio_weight,portfolio_volatility,cash_position,portfolio_return_1d,portfolio_sharpe_20d,sentiment_raw,article_count_daily,close_price,volume_raw
2015-01-02 00:00:00-05:00,LIN,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9979265529877908,1.0085369871371432,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1353,1.0,0.1353,0.1353,0.0,0.0,0,0.14308426073131955,12.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.1353,12.0,107.05680847167967,683700
2015-01-05 00:00:00-05:00,LIN,-0.02639481476466532,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9803192238991468,1.003251098491242,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.12177,1.0,0.128535,0.128535,0.009567154749453993,0.0,1,0.14308426073131955,12.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.23106384277344,1165700
2015-01-06 00:00:00-05:00,LIN,-0.01280419365742691,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9833097530057032,1.0006409376001464,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.1783,1.0,0.026256666666666668,0.026256666666666668,0.17728039269285628,0.0,0,0.14308426073131955,9.5,6.333333333333333,19.0,0.0,0.0,1.0,0.0,0.0,-0.1783,7.0,102.89646911621094,1349800
2015-01-07 00:00:00-05:00,LIN,0.011208773348490686,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9972364905653036,1.008383257898266,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.7678201285501419,-0.018843333333333333,0.0196925,0.1453429675801344,0.0,0,0.14308426073131955,7.0,5.25,21.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,104.04981231689452,861300
2015-01-08 00:00:00-05:00,LIN,0.01646896319310942,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9962750603347388,1.0090387604773747,0.00919749635883993,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.6910381156951277,-0.05943333333333334,0.015754,0.12617841566607182,0.0,1,0.14308426073131955,7.0,4.2,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.7634048461914,1089700
2015-01-09 00:00:00-05:00,LIN,-0.01347566235851072,-0.0253943265999864,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9829258480913902,1.001185782813272,0.0007902516486224531,0.0,0.0,0.0,1,0,0.0,0.0,-0.9011,0.6245949244025667,-0.30036666666666667,-0.137055,0.41084942178369926,-1.0364,0,0.14308426073131955,5.5,3.6666666666666665,10.0,0.0,0.0,1.0,0.0,0.0,-0.9011,1.0,104.33817291259766,989200
2015-01-12 00:00:00-05:00,LIN,-0.0022109106054608585,-0.0011855707758011,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9926164886494552,1.0080568134278318,-0.0011856292639227384,0.0,0.0,0.0,-1,0,0.0,0.0,-0.81099,0.5621354319623101,-0.5706966666666666,-0.23333142857142855,0.4434980297814185,-0.93276,1,0.14308426073131955,5.5,3.142857142857143,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.10749053955078,1026600
2015-01-13 00:00:00-05:00,LIN,-0.006884281991153651,0.0048040142224505,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9843909491166832,1.0072231262993625,-0.009001711404529766,0.0,0.0,0.0,-1,0,0.0,0.0,-0.7298910000000001,0.505921888766079,-0.8139936666666667,-0.35693014285714286,0.4499368347637254,-0.551591,2,0.14308426073131955,3.3333333333333335,2.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.39078521728516,1235000
2015-01-14 00:00:00-05:00,LIN,-0.0072511534953304535,-0.0135389917757104,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.996719970703125,1.0112824628577903,-0.013523584882140893,0.0,0.0,0.0,-1,0,0.0,0.0,-0.6569019,0.4553296998894712,-0.7325943,-0.4681689857142857,0.3582359287613848,-0.6569019,3,0.14308426073131955,3.3333333333333335,2.4444444444444446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.64108276367188,1231700
2015-01-15 00:00:00-05:00,LIN,-0.0009631042685802615,-0.030456433887935,0.0,0.5,-1.9067515748970494,-1.706343494407585,-1.7188429973248684,0.5,0.0,0.0,0.0,0.3333333333333333,-1.1858154238583603,0.9914382488197009,0.9861353194178788,1.0005626985045468,-0.008333562796680849,0.0,0.0,0.0,-1,0,0.0,0.0,-0.5912117100000001,0.409796729900524,-0.65933487,-0.5271563728571429,0.1225954812539226,-0.5912117100000001,4,0.14308426073131955,1.5,2.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.54222869873048,787600
2015-01-16 00:00:00-05:00,LIN,-0.007551924549948907,-0.0246346597456399,-0.0494034057503661,0.5,-2.087262480958627,-2.043895782157467,-1.9088460441775845,0.5,0.0,0.0,0.0,0.3333333333333333,2.4564946618027053,0.9943692683277904,0.9907763753363484,1.0082435697347665,-0.010905322956435759,0.0,0.0,0.0,-1,0,0.0,0.0,-0.532090539,0.3688170569104717,-0.593401383,-0.603169307,0.11033593312853025,0.369009461,5,0.14308426073131955,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101.76783752441406,1990600
2015-01-20 00:00:00-05:00,LIN,0.011171224284075798,-0.0115532674067209,-0.0127251409663196,0.5,-1.6162489063548033,-2.006051847803125,-1.0693606751533626,0.5,0.0,0.0,0.0,0.3333333333333333,1.1157297768131949,0.990417482797039,0.9965693897531156,1.0101083613373931,0.0024878901057943104,0.0,0.0,0.0,1,0,0.0,0.0,-0.47888148510000006,0.33193535121942447,-0.5340612447,-0.6715809477285715,0.09930233981567711,0.33210851489999993,6,0.14308426073131955,1.0,1.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102.90470886230467,1563400
