Date,ticker,return_1d,return_5d,return_10d,rsi_normalized,macd_normalized,macd_signal_normalized,macd_histogram_normalized,bb_position,bb_width_normalized,volatility_10d_normalized,volatility_20d_normalized,volume_ratio_normalized,volume_normalized,high_low_ratio_normalized,close_to_high,close_to_low,price_to_ma5,price_to_ma20,price_to_ma50,ma20_slope,trend_5d,trend_20d,price_vs_support,price_vs_resistance,sentiment_score,sentiment_confidence,sentiment_momentum_3d,sentiment_momentum_7d,sentiment_volatility_5d,sentiment_trend,days_since_news,coverage_quality,article_density_7d,article_density_20d,news_frequency_weekly,current_portfolio_weight,portfolio_volatility,cash_position,portfolio_return_1d,portfolio_sharpe_20d,sentiment_raw,article_count_daily,close_price,volume_raw
2015-01-02 00:00:00-05:00,AMZN,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9802064784405978,1.0050821000023364,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1857,1.0,0.1857,0.1857,0.0,0.0,0,0.06518282988871224,23.0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,0.1857,23.0,15.425999641418455,55664000
2015-01-05 00:00:00-05:00,AMZN,-0.020517290123176934,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9799273787414432,1.0044540728694056,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.862,0.5974928696426728,-0.33815,-0.33815,0.7408357746491459,0.0,0,0.06518282988871224,12.0,12.0,24.0,0.0,0.0,1.0,0.0,0.0,-0.862,1.0,15.10949993133545,55484000
2015-01-06 00:00:00-05:00,AMZN,-0.022833334564125174,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9745544578263804,1.0099527481430293,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.2323,1.0,-0.3028666666666667,-0.3028666666666667,0.5274026576851252,0.0,0,0.06518282988871224,10.0,10.0,30.0,0.0,0.0,1.0,0.0,0.0,-0.2323,6.0,14.76449966430664,70380000
2015-01-07 00:00:00-05:00,AMZN,0.010599740338593344,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9905071294814828,1.0104628076393145,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.646567690026317,-0.3647666666666667,-0.22715000000000002,0.45647317920479547,0.0,0,0.06518282988871224,7.75,7.75,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.92099952697754,52806000
2015-01-08 00:00:00-05:00,AMZN,0.0068360190164746815,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.991159211706392,1.014690468577412,-0.001714418592943523,0.0,0.0,0.0,-1,0,0.0,0.0,-0.7123,0.7681497122367424,-0.3148666666666667,-0.32418,0.45094337449396016,0.0,0,0.06518282988871224,6.6,6.6,33.0,0.0,0.0,1.0,0.0,0.0,-0.7123,2.0,15.02299976348877,61768000
2015-01-09 00:00:00-05:00,AMZN,-0.011748610100441481,-0.0375663981693606,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9803876300127884,1.000842710209523,-0.005785846062636657,0.0,0.0,0.0,-1,0,0.0,0.0,-0.64107,0.6913347410130682,-0.4511233333333333,-0.37699499999999997,0.3595593272048439,-0.82677,1,0.06518282988871224,6.6,5.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.846500396728516,51848000
2015-01-12 00:00:00-05:00,AMZN,-0.018590241168821242,-0.0356728918855409,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9762152327069497,1.0073631517881756,-0.0171735483856027,0.0,0.0,0.0,-1,0,0.0,0.0,-0.5769630000000001,0.6222012669117615,-0.6434443333333334,-0.40556185714285714,0.3040539959165148,0.2850369999999999,2,0.06518282988871224,6.6,4.714285714285714,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.570500373840332,68428000
2015-01-13 00:00:00-05:00,AMZN,0.0114272047823194,-0.00186252155771,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.9775788160432124,1.005149574627365,-0.0055736753559981755,0.0,0.0,0.0,-1,0,0.0,0.0,-0.5192667000000001,0.5599811402205853,-0.5790999000000001,-0.5062713857142858,0.28317772950475467,-0.2869667000000001,3,0.06518282988871224,2.5,4.125,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.737000465393066,82728000
2015-01-14 00:00:00-05:00,AMZN,-0.00498748937494764,-0.0172575365583688,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.991078370365844,1.0236300193644154,-0.007082856494027845,0.0,0.0,0.0,-1,0,0.0,0.0,-0.46734003,0.5039830261985268,-0.52118991,-0.44989139000000006,0.09690906813579968,-0.46734003,4,0.06518282988871224,3.0,3.6666666666666665,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.66349983215332,110774000
2015-01-15 00:00:00-05:00,AMZN,-0.02155010661563239,-0.0449643830600573,0.0,0.5,-1.9503826139679774,-1.7327368578001114,-2.1060913346327963,0.5,0.0,0.0,0.0,0.3333333333333333,0.972989025641718,0.9958349271517211,0.9694256528722188,1.0004532629747191,-0.019510717701144098,0.0,0.0,0.0,-1,0,0.0,0.0,-0.42060602700000005,0.4535847235786741,-0.46907091900000003,-0.47679225100000006,0.08721816132221971,0.291693973,5,0.06518282988871224,1.5,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.34749984741211,88384000
